run_id,protocol,n,seed,workload_arrival_process,workload_tx_bytes,workload_conflict_rate,workload_offered_rate,commit_hash,t_max,commit_latency_ms,finality_latency_ms,tps,goodput,consensus_msgs_per_acu,total_msgs_per_acu,bytes_per_acu,success_rate,fork_rate,K,alpha_p,alpha_c,beta,alpha_c_over_K,adversary_strategy,adversary_node_count,byzantine_fraction,view_change_count,clipped_fraction,run_horizon_s,safety_violation,conflicting_instances,max_slashable_stake_fraction
casper-ffg-n10,casper-ffg,10,7,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.086667,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,8,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.253333,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,9,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.633333,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,10,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,101.633333,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,11,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.166667,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,12,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.493333,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,13,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.560000,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,14,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,98.233333,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,15,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.640000,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,16,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.066667,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,17,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.466667,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,18,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.226667,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,19,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,101.326667,13.519251,13.519251,11797.681283,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,3,0.330000,0,0.013193,230.000,0,0,0.300000
casper-ffg-n10,casper-ffg,10,0,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.213333,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,1,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,98.960000,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,2,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.233333,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,3,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.513333,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,4,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.260000,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,5,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.880000,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,6,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.653333,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,7,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.086667,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,8,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.253333,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,9,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.633333,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,10,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,101.633333,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,11,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.166667,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,12,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.493333,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,13,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.560000,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,14,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,98.233333,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,15,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.640000,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,16,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.066667,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,17,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.466667,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,18,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.226667,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,19,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,101.326667,14.420455,14.420455,11974.317112,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,4,0.400000,0,0.013193,230.000,0,0,0.400000
casper-ffg-n10,casper-ffg,10,0,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.213333,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,1,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,98.960000,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,2,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.233333,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,3,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.513333,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,4,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.260000,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,5,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.880000,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,6,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.653333,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,7,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.086667,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,8,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.253333,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,9,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.633333,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,10,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,101.633333,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,11,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.166667,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,12,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.493333,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,13,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.560000,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,14,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,98.233333,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,15,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.640000,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,16,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.066667,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,17,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,99.466667,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,18,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,100.226667,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n10,casper-ffg,10,19,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,49.866667,101.326667,15.321658,15.321658,12150.952941,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.500000,0,0.013193,230.000,0,0,0.500000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.213333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,98.960000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.233333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.513333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.260000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.880000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,100.653333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,100.086667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.253333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.633333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,101.633333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.166667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,100.493333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.560000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,98.233333,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.640000,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.066667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.466667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,100.226667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,101.326667,25.955936,25.955936,14845.131979,1.000000,0.000000,nan,nan,nan,nan,nan,none,0,0.000000,0,0.013193,230.000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.213333,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,98.960000,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.233333,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.513333,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.260000,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.880000,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,100.653333,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,100.086667,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.253333,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.633333,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,101.633333,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.166667,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,100.493333,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.560000,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,98.233333,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.640000,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.066667,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.466667,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,100.226667,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,101.326667,27.878503,27.878503,15221.955080,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,2,0.100000,0,0.013193,230.000,0,0,0.080000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.213333,30.762353,30.762353,15787.189733,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.200000,0,0.013193,230.000,0,0,0.200000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,98.960000,30.762353,30.762353,15787.189733,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.200000,0,0.013193,230.000,0,0,0.200000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.233333,30.762353,30.762353,15787.189733,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.200000,0,0.013193,230.000,0,0,0.200000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,c18587d2,150.0,510.000000000,510.000000000,124.666667,99.513333,30.762353,30.762353,15787.189733,1.000000,0.000000,nan,nan,nan,nan,nan,equivocate-vote,5,0.200000,0,0.013193,230.000,0,0,0.200000
