run_id,protocol,n,seed,workload_arrival_process,workload_tx_bytes,workload_conflict_rate,workload_offered_rate,commit_hash,t_max,commit_latency_ms,finality_latency_ms,tps,goodput,consensus_msgs_per_acu,total_msgs_per_acu,bytes_per_acu,success_rate,fork_rate,K,alpha_p,alpha_c,beta,alpha_c_over_K,network_phase_id,e_delay_ms,slot_duration_ms,clipped_fraction,run_horizon_s,p_drop,finalized_instances,view_change_count,finalization_rate
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62147.530959505,62147.530959505,1.000000,59.513000,25.700000,25.700000,1225140.272000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62293.602429658,62293.602429658,1.000000,59.232000,25.524000,25.524000,1225105.776000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62425.651848128,62425.651848128,1.000000,59.680000,25.242000,25.242000,1227507.912000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62078.694935894,62078.694935894,1.000000,59.667000,25.479000,25.479000,1225711.308000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62190.808004746,62190.808004746,1.000000,59.819000,25.299000,25.299000,1225061.676000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62202.645651261,62202.645651261,1.000000,59.768000,25.506000,25.506000,1225716.600000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62025.992306640,62025.992306640,1.000000,59.797000,25.644000,25.644000,1228201.056000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62119.172864148,62119.172864148,1.000000,59.762000,25.388000,25.388000,1225079.120000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,61990.749210936,61990.749210936,1.000000,59.726000,25.395000,25.395000,1226923.548000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62249.456220313,62249.456220313,0.999000,59.967000,25.647648,25.647648,1229426.170170,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.070698,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,61860.173156006,61860.173156006,1.000000,59.541000,25.796000,25.796000,1226387.792000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62229.131615251,62229.131615251,1.000000,60.120000,25.515000,25.515000,1226947.068000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,61911.254291358,61911.254291358,1.000000,59.721000,25.608000,25.608000,1224507.888000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62286.360798266,62286.360798266,0.999000,59.730000,24.929930,24.929930,1226210.662663,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.070698,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,61947.350728386,61947.350728386,1.000000,59.760000,25.422000,25.422000,1223242.728000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62020.710016128,62020.710016128,1.000000,59.210000,25.427000,25.427000,1226929.820000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,61911.578941665,61911.578941665,0.999000,59.707000,25.716717,25.716717,1228824.740741,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.070698,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62059.676773184,62059.676773184,1.000000,59.768000,25.764000,25.764000,1225152.816000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62350.958205886,62350.958205886,1.000000,59.434000,25.430000,25.430000,1225701.704000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,12000.000,0.069767,1150.000,0.000000,40,0,1.000000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,63395.246909199,63395.246909199,0.047000,2.902000,313.723404,313.723404,24988495.404255,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,2,0,0.050000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,63393.661491765,63393.661491765,0.040000,3.006000,338.925000,338.925000,29109920.100000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,2,0,0.050000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,64481.870017196,64481.870017196,0.093000,6.008000,149.559140,149.559140,12521137.591398,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,4,0,0.100000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62252.717990946,62252.717990946,0.106000,7.453000,149.330189,149.330189,10925323.056604,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,5,0,0.125000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,63866.596930057,63866.596930057,0.083000,5.944000,164.807229,164.807229,14080978.072289,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,4,0,0.100000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62155.875187609,62155.875187609,0.050000,3.029000,266.420000,266.420000,23151853.520000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,2,0,0.050000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,68721.723599814,68721.723599814,0.022000,1.508000,771.272727,771.272727,52929591.272727,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,1,0,0.025000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,63552.431984737,63552.431984737,0.059000,4.571000,256.016949,256.016949,19667792.338983,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,3,0,0.075000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,64575.823334831,64575.823334831,0.034000,3.013000,514.794118,514.794118,34432334.941176,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,2,0,0.050000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,64846.857397655,64846.857397655,0.017000,1.446000,826.058824,826.058824,68716363.058824,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,1,0,0.025000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,63123.400972191,63123.400972191,0.083000,5.974000,189.216867,189.216867,14070958.698795,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,4,0,0.100000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62318.744330714,62318.744330714,0.097000,5.995000,145.000000,145.000000,11992450.185567,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,4,0,0.100000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,62878.436777184,62878.436777184,0.069000,4.360000,209.913043,209.913043,16869045.565217,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,3,0,0.075000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,64473.671943184,64473.671943184,0.045000,2.934000,296.200000,296.200000,25792577.866667,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,2,0,0.050000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,64057.784420158,64057.784420158,0.047000,3.000000,336.936170,336.936170,24613976.851064,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,2,0,0.050000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p05,3000.000,12000.000,0.000000,1150.000,0.050000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,72652.308497858,72652.308497858,0.008000,1.450000,1531.375000,1531.375000,137454233.500000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,1,0,0.025000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,64884.978184247,64884.978184247,0.019000,1.514000,624.105263,624.105263,57774409.684211,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,1,0,0.025000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,71130.835842355,71130.835842355,0.005000,1.513000,2464.200000,2464.200000,224598592.800000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,1,0,0.025000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,68587.893475991,68587.893475991,0.004000,1.510000,3001.000000,3001.000000,277200184.000000,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,1,0,0.025000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,64772.838930273,64772.838930273,0.017000,1.465000,710.411765,710.411765,64357093.882353,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,1,0,0.025000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p10,3000.000,12000.000,0.000000,1150.000,0.100000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,nan,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail-loss-p20,3000.000,12000.000,0.000000,1150.000,0.200000,0,0,0.000000
pbft-n10,pbft,10,0,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,6522.547681902,7829.251412977,9.912000,99.469000,19.828188,19.828188,47273.989508,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,1000.000,0.023448,1150.000,0.000000,994,0,1.000000
pbft-n10,pbft,10,1,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,7810.051429528,9559.442309206,9.922000,99.252000,19.814654,19.814654,47267.934691,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,1000.000,0.020436,1150.000,0.000000,993,0,1.000000
pbft-n10,pbft,10,2,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,7150.301905025,9180.445220892,9.929000,98.883000,19.802800,19.802800,47208.930607,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,1000.000,0.020712,1150.000,0.000000,994,0,1.000000
pbft-n10,pbft,10,3,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,6309.874129608,7617.578593712,9.920000,99.191000,19.817036,19.817036,47215.452419,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,1000.000,0.021407,1150.000,0.000000,994,0,1.000000
pbft-n10,pbft,10,4,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,7614.691181725,8924.960284796,9.916000,99.167000,19.824223,19.824223,47260.277531,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,1000.000,0.020932,1150.000,0.000000,993,0,1.000000
pbft-n10,pbft,10,5,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,6536.517277277,7668.917747392,9.927000,99.403000,19.806185,19.806185,47223.570464,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,1000.000,0.019943,1150.000,0.000000,994,0,1.000000
pbft-n10,pbft,10,6,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,8381.335887168,10547.646251318,9.929000,99.602000,19.811059,19.811059,47214.484037,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,1000.000,0.020712,1150.000,0.000000,994,0,1.000000
pbft-n10,pbft,10,7,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,7336.826151505,8507.501626066,9.929000,99.612000,19.802296,19.802296,47234.689495,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,1000.000,0.020809,1150.000,0.000000,993,0,1.000000
pbft-n10,pbft,10,8,poisson,512,0.0,100.0,f54f540f-dirty,1000.0,7128.555735107,7882.966505217,9.911000,99.078000,19.813137,19.813137,47236.608617,1.000000,0.000000,nan,nan,nan,nan,nan,delay-heavy-tail,3000.000,1000.000,0.021329,1150.000,0.000000,993,0,1.000000
