run_id,protocol,n,seed,workload_arrival_process,workload_tx_bytes,workload_conflict_rate,workload_offered_rate,commit_hash,t_max,commit_latency_ms,finality_latency_ms,tps,goodput,consensus_msgs_per_acu,total_msgs_per_acu,bytes_per_acu,success_rate,fork_rate,K,alpha_p,alpha_c,beta,alpha_c_over_K,network_phase_id,e_delay_ms,slot_duration_ms,clipped_fraction,run_horizon_s
casper-ffg-n10,casper-ffg,10,16,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6341.643625355,6341.643625355,4.125000,98.358333,10.859091,10.859091,113471.145455,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n10,casper-ffg,10,17,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6383.057448169,6383.057448169,4.125000,98.979167,10.859091,10.859091,113471.145455,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n10,casper-ffg,10,18,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6339.878930395,6339.878930395,4.125000,99.200000,10.859091,10.859091,113471.145455,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n10,casper-ffg,10,19,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6355.188432827,6355.188432827,4.125000,99.202083,10.859091,10.859091,113471.145455,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6299.315892270,6299.315892270,10.312500,98.910417,25.631313,25.631313,123789.351919,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6298.512057944,6298.512057944,10.312500,98.691667,25.636364,25.636364,123777.939394,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6341.667904986,6341.667904986,10.312500,98.362500,25.660202,25.660202,123782.611717,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6352.126553425,6352.126553425,10.312500,99.231250,25.544242,25.544242,123772.286061,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6329.283117957,6329.283117957,10.312500,99.181250,25.578990,25.578990,123779.096566,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6322.865448106,6322.865448106,10.312500,99.320833,25.621212,25.621212,123762.567273,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6330.056669873,6330.056669873,10.312500,99.293750,25.613333,25.613333,123785.827879,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6317.726823827,6317.726823827,10.312500,99.170833,25.621818,25.621818,123775.088485,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6336.364154520,6336.364154520,10.312500,99.062500,25.631515,25.631515,123789.391515,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6309.829975106,6309.829975106,10.312500,99.247917,25.597576,25.597576,123782.739394,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6341.996395858,6341.996395858,10.312500,99.658333,25.616566,25.616566,123761.656566,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6279.301310108,6279.301310108,10.312500,99.102083,25.591515,25.591515,123781.551515,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,12,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6360.725444744,6360.725444744,10.312500,99.893750,25.549495,25.549495,123773.315556,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,13,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6305.908432075,6305.908432075,10.312500,99.131250,25.582626,25.582626,123730.199596,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,14,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6293.939711399,6293.939711399,10.312500,99.312500,25.543838,25.543838,123772.206869,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,15,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6282.979370464,6282.979370464,10.312500,99.222917,25.652121,25.652121,123793.430303,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,16,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6316.552024254,6316.552024254,10.312500,98.358333,25.615354,25.615354,123773.821414,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,17,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6291.568307212,6291.568307212,10.312500,98.979167,25.597778,25.597778,123770.376566,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,18,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6317.818337135,6317.818337135,10.312500,99.200000,25.651515,25.651515,123793.311515,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,19,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6339.708816214,6339.708816214,10.312500,99.202083,25.621414,25.621414,123787.411717,1.000000,0.000000,nan,nan,nan,nan,nan,delay-exponential,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,0,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6349.479356227,6349.479356227,10.312500,98.910417,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,1,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6352.116566202,6352.116566202,10.312500,98.691667,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,2,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6364.991298449,6364.991298449,10.312500,98.362500,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,3,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6370.424470661,6370.424470661,10.312500,99.231250,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,4,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6352.824627354,6352.824627354,10.312500,99.181250,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,5,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6366.932562943,6366.932562943,10.312500,99.320833,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,6,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6366.876715828,6366.876715828,10.312500,99.293750,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,7,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6361.291427100,6361.291427100,10.312500,99.170833,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,8,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6371.790250332,6371.790250332,10.312500,99.062500,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,9,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6345.474544787,6345.474544787,10.312500,99.247917,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,10,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6360.614377018,6360.614377018,10.312500,99.658333,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
casper-ffg-n25,casper-ffg,25,11,poisson,512,0.0,100.0,2c04ef76-dirty,480.0,6342.336946972,6342.336946972,10.312500,99.102083,26.055758,26.055758,123872.543030,1.000000,0.000000,nan,nan,nan,nan,nan,delay-uniform,300.000,1200.000,0.014925,528.000
